,Date,User,Tweet
881,2017-12-27 15:21:27+00:00,PanditKedarnath,@vijayrupanibjp Well done sir
882,2017-12-27 15:20:42+00:00,ManojRa83957884,@vijayrupanibjp Congratulations.....
883,2017-12-27 15:18:57+00:00,darjibhavy3,@vijayrupanibjp @BJP4India @BJP4Himachal Hi  vijay
884,2017-12-27 15:18:37+00:00,Prashan35974297,@vijayrupanibjp @BJP4India @BJP4Himachal Congratulation cm sahav
885,2017-12-27 15:16:01+00:00,uy_malik,@vijayrupanibjp Congregation sir
886,2017-12-27 15:15:40+00:00,MSGN15,@vijayrupanibjp Extremely well done Sir
887,2017-12-27 15:15:26+00:00,sohan153,@vijayrupanibjp Hope u now take strick action..or..just make it midea masala
888,2017-12-27 15:12:56+00:00,Krunalarathod2,@vijayrupanibjp Nice
889,2017-12-27 15:02:21+00:00,congratsbot,@vijayrupanibjp congratulations!
890,2017-12-27 15:00:16+00:00,deepakbisht04,@vijayrupanibjp @abaruah64 Please give some tips to our uttarakhand CM shri  @tsrawatbjp
891,2017-12-27 14:59:15+00:00,rajuswamigodss,@vijayrupanibjp @BJP4India @BJP4Himachal Congratulations :)
892,2017-12-27 14:58:03+00:00,Valleydmello3,@vijayrupanibjp Sir education free for dalits people or other future children
893,2017-12-27 14:55:45+00:00,Deepakdkarelia,"@vijayrupanibjp @Nitinbhai_Patel @CMOGuj @BJP4Gujarat @BJP4India @RSSorg 
I urge PM to restore original name Karnavati for Ahmedabad. 
As CM he had  sent the proposal to PM MMS.
Now Sh @narendramodi ji is PM so he must finalise it
@TimesNow 
@republic 
@VtvGujarati 
@akilanews https://t.co/x8Zd66Qk31"
894,2017-12-27 14:49:37+00:00,NationalistUKT,@vijayrupanibjp Pls give some tips to UP CM @myogiadityanath  and Haryan CM @mlkhattar
895,2017-12-27 14:48:04+00:00,tejas1074,@vijayrupanibjp Yes still school are not implimented the rule and asked full fee from the paraients and we wl pay for our children
896,2017-12-27 14:46:59+00:00,BjpBoppu,@vijayrupanibjp Congratulations on your  success
897,2017-12-27 14:45:32+00:00,dspruthvi,@vijayrupanibjp @narendramodi_in @AmitShah @Nitinbhai_Patel sir. Need to act of traffic control in Ahmedabad. Also airport requires immediate revamp.
898,2017-12-27 14:43:43+00:00,singh_nageswar,@vijayrupanibjp Congratulations to gov. Of Gujarat and thanks to roopani sir
899,2017-12-27 14:41:52+00:00,congratsbot,@vijayrupanibjp congratulations!
900,2017-12-27 14:41:44+00:00,ParthaBezbar,@vijayrupanibjp @harishbakshi30 @BJP4India @BJP4Himachal All d best sir from #Assam .Let's prepare for 2019
901,2017-12-27 14:38:58+00:00,tusharpsoni86,"@vijayrupanibjp Good step. But some schools have not applied yet this rule. And ask parents that if you don't afford, don't admit your ward in our school. Strictly implement this rule we hope from your government. I also face this even today with my child's school."
902,2017-12-27 14:34:55+00:00,SANDIPRATHAVA,@vijayrupanibjp Congratulations
903,2017-12-27 14:34:49+00:00,tejaspatel2016,@vijayrupanibjp Congratulations to Govt of Gujarat and all Gujarati...
904,2017-12-27 14:33:08+00:00,compassion007,@vijayrupanibjp well done sir
905,2017-12-27 14:29:40+00:00,BaluD15,@vijayrupanibjp @BJP4Gujarat @BJP4India Rule  for another  5o years.  God  bless  you.
906,2017-12-27 14:16:53+00:00,ManojRa83957884,@vijayrupanibjp @DVSBJP @Nitinbhai_Patel @narendramodi Welcome ...........
907,2017-12-27 14:15:42+00:00,Rony_iamIndian,"@vijayrupanibjp Sir,  i am from kadodara, surat, and in my locality their is not a single garden, park, or any playing area for children. What should a child do if any outside place is not available for outdoor games. Plzz... If its possible then make any place for these area childrens."
908,2017-12-27 14:07:30+00:00,AjeetSi71696821,"@vijayrupanibjp @VasundharaBJP Sir please see the rural areas and develop the rural areas and farmers for our better future 100% development like urban areas
Jai hind"
909,2017-12-27 14:07:25+00:00,ktripathi5577,"@vijayrupanibjp @PiyushGoyal Sir Pl help on my stolen Mobile -FIR-225 -29.05.2017,delayed FIR due to Dadar Police Station - Stolen in Train I Phone 7+
Phone kalabazari"
910,2017-12-27 14:01:59+00:00,LalitGo92655524,@vijayrupanibjp @BJP4India @BJP4Himachal Congrats to all Hindustani
911,2017-12-27 13:50:17+00:00,Hitesh34714027,"@vijayrupanibjp hello sir plz solution of traffic in kamrej  cross road in surat city all day of month in every day traffic in 1 to 2 hrs change of traffic staff plz sir help us 
Thanks"
912,2017-12-27 13:49:27+00:00,SHAILESHDJOSHI1,@vijayrupanibjp @BJP4India @BJP4Gujarat LET'S WORK FOR THE GOOD OF COMMON MEN IN GUJARAT.ALL THE BEST TO YOUR TEAM.
913,2017-12-27 13:24:15+00:00,Sudheer60878623,"@vijayrupanibjp Sir  you have to do some arrangments for vikas of villagers so that you come again in 2022.
Other wise doughtful."
914,2017-12-27 13:21:06+00:00,prasadthevarkat,@vijayrupanibjp Best wishes
915,2017-12-27 13:13:15+00:00,shailesho,@vijayrupanibjp can anyone send this video to my whatsapp 9388303999
916,2017-12-27 12:27:22+00:00,Pradeep59130568,@vijayrupanibjp Hope u rock once again.
917,2017-12-27 12:10:22+00:00,y_rathva,@vijayrupanibjp @jitu_vaghani Nice
918,2017-12-27 12:02:04+00:00,KanjariyaParul,@vijayrupanibjp Stay at your words😁
919,2017-12-27 12:00:05+00:00,priyasethibjp,@vijayrupanibjp All the best for your new innings  Many congratulations
920,2017-12-27 11:50:43+00:00,namosena2018,@vijayrupanibjp @ChouhanShivraj Congratulations sir
921,2017-12-27 11:30:57+00:00,sujansy,@vijayrupanibjp congrats 😤 let us hope for the best as used to b prepared for the worst
922,2017-12-27 11:15:54+00:00,Sameerchhipa12,@vijayrupanibjp ...congo...sir...and sir finance department deroctarate and account and treasury  na sub accountant and sub auditor na oder kyare aavse please i reqvest you oder letter please fast...becuse i am psss sub accountant sub auditor
923,2017-12-27 11:15:07+00:00,congratsbot,@vijayrupanibjp congratulations!
924,2017-12-27 11:08:48+00:00,PauleshJ,"@vijayrupanibjp Once again play for Gujarat. 
And BJP 
JAI HIND.
GARVI GUJARAT."
925,2017-12-27 11:07:39+00:00,Mdimran72598272,@vijayrupanibjp @Dev_Fadnavis Congratulations
926,2017-12-27 10:59:43+00:00,bhoomi_prajapat,@vijayrupanibjp @jitu_vaghani Theks
927,2017-12-27 10:58:49+00:00,BartwalH,@vijayrupanibjp. congratulations sir
928,2017-12-27 10:55:26+00:00,OmkarKumawat2,@vijayrupanibjp @byadavbjp Congratulations dear sir
929,2017-12-27 10:39:07+00:00,KKY7873,@vijayrupanibjp today received RC book after paying bribes to RTO Bhuj vechile purchased in June so surprised
930,2017-12-27 10:36:00+00:00,congratsbot,@vijayrupanibjp congratulations!
931,2017-12-27 10:35:59+00:00,Thanara50969158,@vijayrupanibjp @myogiadityanath Congratulations sir
932,2017-12-27 10:28:52+00:00,VijayDubeyNGP,@vijayrupanibjp Sir request to stop corruption on RTO check post at gujrat border as taken by RTO official from truck drivers
933,2017-12-27 10:17:25+00:00,meisshaily,@vijayrupanibjp: My sincere regards &amp; thanks for the kind wishes @drramansingh Ji https://t.co/a5U4G6akUD
934,2017-12-27 10:09:54+00:00,rabbugarg3105,@vijayrupanibjp Congratulations sir in advance for Success of Conference.
935,2017-12-27 10:00:33+00:00,jaysinghjapla11,@vijayrupanibjp Great step to develop the Children's mind.
936,2017-12-27 09:53:10+00:00,RUTUL1998,"@vijayrupanibjp I have one appeal to you ,sir around the ahmedabad matro area traffic problems is very high so i suggest you to pass town planning pending work immediately. I hope  you replied  me soon."
937,2017-12-27 09:50:30+00:00,RUTUL1998,@vijayrupanibjp @myogiadityanath Congratulations sir.
938,2017-12-27 09:48:30+00:00,Devpanchhi,@vijayrupanibjp You have no reply on fees structure for school children??
939,2017-12-27 09:45:25+00:00,archdobriyal,@vijayrupanibjp sir please help https://t.co/ZohbBUe0b6
940,2017-12-27 09:39:14+00:00,MiteshThakrar,"@vijayrupanibjp Proud to be an Gujarat Government.
CONGRATULATIONS VIJAYRUPANISIR.
#GOODGOVERNMENT
#GOODBJP
#NAMO"
941,2017-12-27 09:36:31+00:00,jignesh5552,@vijayrupanibjp Great
942,2017-12-27 09:36:17+00:00,Anoopku38092795,@vijayrupanibjp Congratulations
943,2017-12-27 09:33:28+00:00,BalajiS73362472,@vijayrupanibjp @VasundharaBJP Congratulations Sir
944,2017-12-27 09:18:43+00:00,SudhirSDesai4,@vijayrupanibjp @CRPaatil @Nitinbhai_Patel Congratulations sir.
945,2017-12-27 09:17:56+00:00,DilipPa13575941,@vijayrupanibjp @ChaudhryShankar @Nitinbhai_Patel Nice to see you sir congratulations
946,2017-12-27 09:14:40+00:00,debprasadchatt3,@vijayrupanibjp @jitu_vaghani Congratulation
947,2017-12-27 09:14:11+00:00,Asfaqhusain2,@vijayrupanibjp can you do this???? https://t.co/UhHbAkvRw1
948,2017-12-27 09:07:58+00:00,Rony_iamIndian,"@vijayrupanibjp @sarbanandsonwal we hope sir, you will continue development of gujrat in a good way which is almost stopped after 2014..the way modi ji was doing work now it is stopped fron few years. and this was reason of falling seats from 115 to 99."
949,2017-12-27 09:06:47+00:00,BidkarAshish,@vijayrupanibjp @PiyushGoyal Congratulations sir
950,2017-12-27 09:05:01+00:00,WarriorBhavesh,@vijayrupanibjp @myogiadityanath Sir waste management is still a big issue yes there is all infrastructure available but this is not         efficient as they should be
951,2017-12-27 09:04:40+00:00,kashyapvaishnav,@vijayrupanibjp @CMOGuj sir yr newly elected MLA fm ellisbridge is just not responding to our work. Now you say whom should we approach??
952,2017-12-27 09:02:12+00:00,UrvikShah78,"@vijayrupanibjp @Nitinbhai_Patel Congratulations sir for being CM.
Now I hope your government will focus on private school fees issue."
953,2017-12-27 09:02:08+00:00,Dinesh100772,@vijayrupanibjp All the best sir
954,2017-12-27 08:54:47+00:00,vishal230679,"@vijayrupanibjp Sir, you have very little time to fix those caste vultures especially in Saurashtra. Come up with master plan which will make them realise that BJP is people's party."
955,2017-12-27 08:47:40+00:00,Vijay84841626,@vijayrupanibjp @myogiadityanath Vehicle parking is biggest problem in future. So pre-planning on this.
956,2017-12-27 08:34:06+00:00,Sachink45350887,@vijayrupanibjp @tsrawatbjp Congratulation Sir
957,2017-12-27 08:32:41+00:00,sanaryalegal,"@vijayrupanibjp Sir @PrakashJavdekar Sir @AmitShah Sir @PMOIndia Sir @narendramodi Sir .Pls save Gujarat and India fm very costly school fees and make &amp; pass bill in Parliament 4 pan India regulation of costly school Fees &amp; Help #SkillIndia @makeinindia .
 https://t.co/i6s8fQMFrP"
958,2017-12-27 08:30:10+00:00,vijayv2,"@vijayrupanibjp Sir wish you ones more again As CM of Gujarat, God give all the success in future of New India  / warm wishes 🌸🙏🌸"
959,2017-12-27 08:27:49+00:00,AnilYad30813069,@vijayrupanibjp @myogiadityanath Congratulations
960,2017-12-27 08:24:58+00:00,Ravi27B,@vijayrupanibjp : this is a great practice. https://t.co/bZWQKylfoX
961,2017-12-27 08:18:27+00:00,Sunilkand,@vijayrupanibjp @Nitinbhai_Patel Congratulations on the second term. Please work Harder. The opposition is a lot more stronger. we need more ground reality checks and implementation.
962,2017-12-27 08:16:37+00:00,congratsbot,@vijayrupanibjp congratulations!
963,2017-12-27 08:16:37+00:00,Krishna57986116,@vijayrupanibjp @byadavbjp Congratulations
964,2017-12-27 08:08:43+00:00,Angel12806493,@vijayrupanibjp @ChouhanShivraj Congratulation sir
965,2017-12-27 08:06:19+00:00,DrJaiminRamesh1,@vijayrupanibjp આ વિકાસ નથી તો શું છે...Many Many Congratulations....
966,2017-12-27 07:54:15+00:00,purohitsekhar,"@vijayrupanibjp congratulations Sir, hope you will prepare a better Gujarat model even better from Modi sir... All the Best!!!"
967,2017-12-27 07:53:23+00:00,v_vkdholakia,"@vijayrupanibjp @jitu_vaghani #Implementation of Hon HC's ruling _ School fee Nirdharan'!Facts: School Sanchalaks are Politicians/ BJP! Now election is over,it will b interesting to see 'Whose side Govt will take,CommanMan's or influential School Sanchalak's ? History says2nd1!"
968,2017-12-27 07:47:12+00:00,KKMishraOffice,@vijayrupanibjp @arunjaitley Congratulations Sir
969,2017-12-27 07:40:48+00:00,nrkamath55,@vijayrupanibjp @PiyushGoyal Wow ...the most watched CM ...Congrats 🐤
970,2017-12-27 07:36:52+00:00,v_vkdholakia,"@vijayrupanibjp @BhupendraSinh1 Hon.HC' s ruling on School fee"" nirdharan is well come.But Govt's implementation is the key,almost all School sanchalaks are politicians and most of them are from BJP!Very good' test' for CM &amp; NewEdMin! People are watching!"
971,2017-12-27 07:34:03+00:00,RaviPat84614906,@vijayrupanibjp @jitu_vaghani Congratulations sir
972,2017-12-27 07:32:06+00:00,Shailes92872480,@vijayrupanibjp @narendramodi @PMOIndia Happy gujrat cm.
973,2017-12-27 07:30:55+00:00,MSGN15,@vijayrupanibjp @PemaKhanduBJP Please ensure effective and active governance
974,2017-12-27 07:27:35+00:00,smb_31,@vijayrupanibjp @narendramodi @PMOIndia Congregation
975,2017-12-27 07:26:33+00:00,alikhansarwar,@vijayrupanibjp @sarbanandsonwal Congratulations
976,2017-12-27 07:21:01+00:00,CAKothari123,@vijayrupanibjp Rajkot management Association heartily congratulate you and YOUR Team for a very successful term of Office. Please tell us for any project which you feel fit for our contribution in Development of people of Gujarat!
977,2017-12-27 07:18:19+00:00,DrMojidra,"@vijayrupanibjp many many congratulations respected sir to becoming CM of Gujarat state.
I would like to request you please give orders to Botad R &amp; B department to start work on turkha to devdhari road repairing.thx with regards"
978,2017-12-27 07:16:11+00:00,MtMali5,@vijayrupanibjp Congratulations to cm 2nd time
979,2017-12-27 07:12:31+00:00,LoChu53,@vijayrupanibjp @myogiadityanath ConGratulaTion 🙏🙏🙏🙏🙏
980,2017-12-27 07:09:32+00:00,sai_mukti,@vijayrupanibjp Congratulations sir
981,2017-12-27 07:06:06+00:00,Sanjeev30437885,@vijayrupanibjp congratulations for starting second term for CM Gujarat
982,2017-12-27 07:05:17+00:00,sai_mukti,@vijayrupanibjp @VasundharaBJP Congratulations
983,2017-12-27 06:59:42+00:00,keyurgediya007,@vijayrupanibjp @myogiadityanath Congratulations
984,2017-12-27 06:57:38+00:00,imranAjmeri13,@vijayrupanibjp @tsrawatbjp congratulations   sir
985,2017-12-27 06:54:30+00:00,ValaJayeshK1,@vijayrupanibjp @NBirenSingh Congratulations sir
986,2017-12-27 06:51:54+00:00,parthpalak123,@vijayrupanibjp @PemaKhanduBJP JAI HIND
987,2017-12-27 06:51:37+00:00,parthpalak123,@vijayrupanibjp @VasundharaBJP JAI HIND
988,2017-12-27 06:51:16+00:00,ValaJayeshK1,@vijayrupanibjp congregation sir
989,2017-12-27 06:47:40+00:00,SwapanP03290447,@vijayrupanibjp @PemaKhanduBJP Helo sir mr gujrat  rajkot se ho help me
990,2017-12-27 06:46:18+00:00,pabitrasamantry,@vijayrupanibjp congratulations n best wishes being sworn in as the chief minister of Gujarat for a 2nd term.....
991,2017-12-27 06:45:36+00:00,Brijesh68693492,@vijayrupanibjp @VasundharaBJP Congratulations
992,2017-12-27 06:43:17+00:00,ShaileshPamak,@vijayrupanibjp @drramansingh Very good
993,2017-12-27 06:42:58+00:00,SwapanP03290447,@vijayrupanibjp @drramansingh Help me
994,2017-12-27 06:42:14+00:00,rahulpatelnpr,@vijayrupanibjp @jitu_vaghani Congratulations sir
995,2017-12-27 06:39:28+00:00,ArunKum37526344,"@vijayrupanibjp @byadavbjp Dear Rupani ji,
Please work with focus and be public centric. Hope your work be understood in better perception for BJP to come for 7th term"
996,2017-12-27 06:39:26+00:00,BhaskaraoK,"@vijayrupanibjp ji, 2nd times chief minister Thank you. ADVANCE HAPPY NEW YEAR 2018"
997,2017-12-27 06:39:11+00:00,Sureshpallimon,"@vijayrupanibjp @PiyushGoyal dear chief minister,  congrats for taking oath of the chief minister. pls. do some positive work for the state, pls create jobs, pls create environment to conduct the business smoothly"
998,2017-12-27 06:37:45+00:00,romi_ahluwalia,@vijayrupanibjp @byadavbjp Congratulations sir g 👏👏👏👏
999,2017-12-27 06:35:32+00:00,BharatRathod067,"@vijayrupanibjp @ChouhanShivraj Congrulation u sir
Best wishes 
reach gujrat in great height with growth  
to b continue as right now

Bharat Rathod
gujrat rajy pathamik shixak mandal 
anu.jati/anu.janjati"
1000,2017-12-27 06:34:28+00:00,MegwalRanjit,@vijayrupanibjp @ChouhanShivraj Jay BJP
1001,2017-12-27 06:33:11+00:00,PALKIRANR7,@vijayrupanibjp @Dev_Fadnavis Sir ab to answer do kitne message tweet ki hu mai aap sub lok ko please
1002,2017-12-27 06:32:37+00:00,BRIJESH89604129,@vijayrupanibjp @manoharparrikar Congratulations For being C.m &amp; Dy.C.M of Gujrat .
1003,2017-12-27 06:29:59+00:00,KRParmar22,@vijayrupanibjp @DVSBJP @Nitinbhai_Patel @narendramodi Congratulation
1004,2017-12-27 06:28:02+00:00,KindKhan4U,"@vijayrupanibjp Congratulations Rupaniji,  you are better CM than others... Wish to meet you as a well wisher..."
1005,2017-12-27 06:26:56+00:00,RajKaus07744635,@vijayrupanibjp @manoharparrikar Congratulations once again
1006,2017-12-27 06:26:40+00:00,efights,@vijayrupanibjp @ChaudhryShankar @Nitinbhai_Patel Congratulations Sir Team Gujarat .. Best wishes for successful 5 years.
1007,2017-12-27 06:26:39+00:00,DilSeBJP,@vijayrupanibjp @dasraghubar You welcome
1008,2017-12-27 06:25:44+00:00,KindKhan4U,"@vijayrupanibjp @manoharparrikar Congratulations Rupaniji,  you are better CM than others... Wish to meet you."
1009,2017-12-27 06:24:57+00:00,PrafulDesai24,@vijayrupanibjp @AmitShah Congratulations...
1010,2017-12-27 06:17:24+00:00,rsskarthikeyan,@vijayrupanibjp @mansukhmandviya Congrat J
1011,2017-12-27 06:16:41+00:00,SudhirKhare17,"@vijayrupanibjp Congratulations Sir 
And Happy New Year"
1012,2017-12-27 06:16:01+00:00,dr_mehta,@vijayrupanibjp @sanghaviharsh No electricity in vesu since two hours and expected to come by evening. Thanks for all the vikas!! Glad we voted for you. Hopeless @BJP4Gujarat. Pathetic management. We are going back to @INCIndia raj now.
1013,2017-12-27 06:15:02+00:00,VenkataTata,@vijayrupanibjp @PiyushGoyal Congratulations sir
1014,2017-12-27 06:13:51+00:00,SudhirKhare17,@vijayrupanibjp Congratulations Sir
1015,2017-12-27 06:13:47+00:00,KaranSh99512348,"@vijayrupanibjp @BJPVinodSonkar @Nitinbhai_Patel @BJP4India @BJP4UP @BJPLive @BJPGujarat DEAR CM sir,
 I have one suggestion for orphanage and oldage home.
According to me, Agar orphanage ke baccho ki carrying ki responsibility oldage home ko di jaye kafi benefits ho sakte he..."
1016,2017-12-27 06:06:45+00:00,lohharesh,@vijayrupanibjp @arunjaitley Congratulations sir
1017,2017-12-27 06:05:35+00:00,ParimalMahendr1,@vijayrupanibjp @sureshpprabhu Sir do something in Gujarat ruler districts
1018,2017-12-27 06:03:18+00:00,HetalAshok,@vijayrupanibjp @ChouhanShivraj Congratulations @vijayrupanibjp
1019,2017-12-27 06:03:07+00:00,rahulbh54240810,@vijayrupanibjp @arunjaitley Congrates sir...Now come to Chanaka again for Blessing of Surapura ...Chanaka is my in-laws village.
1020,2017-12-27 06:02:14+00:00,AnuragK71975173,@vijayrupanibjp @ChouhanShivraj All the very best sir🙏
1021,2017-12-27 05:58:17+00:00,AkhilesSidapara,"@vijayrupanibjp Congratulation for your victory sir @vijayrupanibjp, keep the word you have given to Gujarat_Janta during campaign"
1022,2017-12-27 05:53:25+00:00,Saileshbhaidet2,@vijayrupanibjp congregation sir https://t.co/oibVNhakUA
1023,2017-12-27 05:52:47+00:00,meisshaily,@vijayrupanibjp: Thank you @arunjaitley Ji for your kind words. https://t.co/7FiyYK4SmW
1024,2017-12-27 05:50:50+00:00,sukhpreetSBjp,@vijayrupanibjp @smritiirani Your charismatic leadership and Mananiya @AmitShah and mahesh Giri’s organizational capabilities are motivating and an inspiration for the karyakartas of BJP@Thank you for being our guide.
1025,2017-12-27 05:49:56+00:00,Nimbapawar4,@vijayrupanibjp @arunjaitley Congratulations sir ji
1026,2017-12-27 05:41:54+00:00,HwnHP3foqLVhWOB,@vijayrupanibjp @smritiirani Cngrts  💐💐💐 @vijayrupanibjp @smritiirani
1027,2017-12-27 05:39:35+00:00,UnbaisedView,"@vijayrupanibjp Mr. CM policy implementation is key to success and failure. Education, Reduction in rural-urban income gap, Primary Health Care are the next MUST HAVEs for India. @BJP4Gujarat @narendramodi @AmitShah @CMOGuj. Engage us sir"
1028,2017-12-27 05:38:56+00:00,Shankar35148508,@vijayrupanibjp @smritiirani Congrtultion...sir
1029,2017-12-27 05:38:15+00:00,anurag_kaurav,@vijayrupanibjp @smritiirani In which language
1030,2017-12-27 05:37:58+00:00,minisharma018,"@vijayrupanibjp Congratulations Sir, looking for a great regime of yours"
1031,2017-12-27 05:37:49+00:00,anurag_kaurav,@vijayrupanibjp @smritiirani Sir in which did you say that
1032,2017-12-27 05:36:43+00:00,REBELKAUR,"@vijayrupanibjp @sureshpprabhu Congratulations  sir. 
Continue  to  flourish and make gujrat  a ideal  state for those who want their state to progress .development  may continue"
1033,2017-12-27 05:35:35+00:00,DEEPEND65881792,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir
1034,2017-12-27 05:35:16+00:00,OfficeOfSA,@vijayrupanibjp Congratulations Sir 🙏
1035,2017-12-27 05:34:07+00:00,Modi_against,@vijayrupanibjp @arunjaitley Happy to see here cm saheb
1036,2017-12-27 05:31:39+00:00,RajKuma99116712,@vijayrupanibjp @arunjaitley Congratulations sir
1037,2017-12-27 05:25:36+00:00,ManojCh87017606,@vijayrupanibjp All the best.
1038,2017-12-27 05:25:20+00:00,diayash,@vijayrupanibjp sir only 1 SEAT from Rajkot !! All 5 from Vadodara !! No candidates for cabinet !! Why injustice ?? U people are selfish !!
1039,2017-12-27 05:20:26+00:00,9a894fc9734346d,@vijayrupanibjp @narendramodi @PMOIndia we'll com
1040,2017-12-27 05:16:38+00:00,SKBhard55931653,@vijayrupanibjp @narendramodi @PMOIndia Congratulations
1041,2017-12-27 05:11:08+00:00,vaibhavthacker8,"@vijayrupanibjp @GSRTC_SERVICE Don’t u feel u should improve public transport of gujarat ?? 
I travelled in this bus from padampar to gandhidham https://t.co/M3mFHWu2w7"
1042,2017-12-27 05:07:34+00:00,MaheshKaushal20,@vijayrupanibjp Congretulations and best wishes to you sir
1043,2017-12-27 05:01:47+00:00,spciky,@vijayrupanibjp @AmitShah @narendramodi no minister from vadodara. Are you now trying lose this constituency also?
1044,2017-12-27 04:58:43+00:00,nirmananews,@vijayrupanibjp led newly elected #Gujarat Cabinet to hold its first meeting today #nirmananews
1045,2017-12-27 04:58:42+00:00,Kanhaiy03624656,@vijayrupanibjp @narendramodi @PMOIndia Nice
1046,2017-12-27 04:57:52+00:00,65kingfish,"@vijayrupanibjp congratulations sir!
Infrastructural development in Gujarat is very good.. please ban plastic in the state, it's dangerous than liquor"
1047,2017-12-27 04:33:55+00:00,JatPiploda,@vijayrupanibjp @narendramodi @PMOIndia congratulations
1048,2017-12-27 04:28:59+00:00,Arjunsh75460912,@vijayrupanibjp Congratulations  sir
1049,2017-12-27 04:14:23+00:00,DivyeshSalat,@vijayrupanibjp dear sir this time please show some results in your leadership n pls pls minimise your ribbon cutting ceremonies.dont let us to affect Modiji in 2019.lots of expectations 4m u 2 eradicate 3 Bandar hardik alpesh n jignesh
1050,2017-12-27 04:13:04+00:00,Bittuku08900909,@vijayrupanibjp Nice
1051,2017-12-27 03:59:23+00:00,MDKumar1968,@vijayrupanibjp congratulation oath once again as CM Gujarat we hope Laurels come in your ways and Gujarat develop in your umbrella
1052,2017-12-27 03:50:09+00:00,JagdishJhaveri2,@vijayrupanibjp @narendramodi @PMOIndia Congratulation i am proud of you as Jain chiefMinister we got.Take care ofour Jain Relion.
1053,2017-12-27 03:40:38+00:00,kamleshpharmaco,"@vijayrupanibjp @AmitShah Sir now is the time to focus on rural areas more. Dist Panchmahal, Chhota udepur, Mahisagar etc.."
1054,2017-12-27 03:38:01+00:00,Rajeshmer9,@vijayrupanibjp Rajesh call 81 5 4 88 31 77
1055,2017-12-27 03:27:08+00:00,YogeshT58640015,"@vijayrupanibjp 
I pray to God give you stronger thinking power and fast dicecition for Gujarat development."
1056,2017-12-27 03:18:10+00:00,Vijay64738,@vijayrupanibjp  wiil u help me sir
1057,2017-12-27 03:16:49+00:00,manojrajput10,@vijayrupanibjp sir congratulations for Gujarati
1058,2017-12-27 03:13:27+00:00,CHAITAN05566786,@vijayrupanibjp Congratulations for second time pm
1059,2017-12-27 03:10:33+00:00,masurbhai,@vijayrupanibjp Good luck
1060,2017-12-27 03:09:02+00:00,arvindg1970,@vijayrupanibjp @CMO_Gujarat @AmitShah @narendramodi ..Keep your poll promise sir........ https://t.co/5RxSXe6rNP
1061,2017-12-27 03:00:02+00:00,Mahavee97366730,@vijayrupanibjp Great achievement sir
1062,2017-12-27 02:59:12+00:00,DevPatel28686,@vijayrupanibjp Do something about farmers
1063,2017-12-27 02:37:07+00:00,rameshc14062779,@vijayrupanibjp Congrats on retaking oath as C M of Gujarat. Under your leadership Gujarat will progress rapidly in all areas and will shine more in the world
1064,2017-12-27 02:33:42+00:00,KshPriyobata,@vijayrupanibjp @narendramodi Congratulation Sir
1065,2017-12-27 02:32:15+00:00,t_jain,@vijayrupanibjp  congratulations sir
1066,2017-12-27 02:31:22+00:00,pranjal_97,"@vijayrupanibjp 
Congratulations Sir on taking Oath as CM of Gujarat 🙏

There are many Undone work left , first &amp; foremost is Law about Fees for education !

Parents need Solution not promise 🙏"
1067,2017-12-27 02:17:51+00:00,vinay9466,@vijayrupanibjp @narendramodi Indeed it is.... Modiji'S legacies are very much required in Gujarat. Please keep going on the same path and fulfill the all wishes of Gujarat. Wish you all the best. 👍
1068,2017-12-27 02:05:45+00:00,MrJograna,@vijayrupanibjp Congratulations
1069,2017-12-27 01:54:18+00:00,JayeshOjha2,@vijayrupanibjp now for 2019 you should overhaul all higher level official and Gujrati IPS and IAS should get command of all companies and department under ur government.As they only can think betterment for development of Gujarat state.
1070,2017-12-27 01:40:29+00:00,HargovankumarT,@vijayrupanibjp Congratulations
1071,2017-12-27 01:31:00+00:00,PrajeshParmar2,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulation sir
1072,2017-12-27 01:25:24+00:00,singh2103,@vijayrupanibjp ..Murder in day light in public shows emerging criminals &amp; they are fearless..Police must act like Midiji's time
1073,2017-12-27 01:14:04+00:00,rathva_girish,@vijayrupanibjp @byadavbjp Congratulation  sir  Manny cm of Gujarat
1074,2017-12-27 01:09:59+00:00,Nandkis04702792,@vijayrupanibjp @narendramodi @PMOIndia Congratulations
1075,2017-12-27 01:05:34+00:00,LnJpArUn,@vijayrupanibjp congratulations ..
1076,2017-12-27 00:54:43+00:00,ShyamSu85156845,@vijayrupanibjp @narendramodi @PMOIndia Congratulations
1077,2017-12-27 00:35:42+00:00,sanjay29599124,@vijayrupanibjp congrat sir g https://t.co/El282a5pUd
1078,2017-12-26 23:20:37+00:00,amitpatel331,@vijayrupanibjp Please do your work for next five year don’t have too much expectation from you but hope you prove me wrong
1079,2017-12-26 23:03:16+00:00,Dipakkumar2148,@vijayrupanibjp Thank you very much for your time https://t.co/22BnKIhQQD
1080,2017-12-26 22:42:36+00:00,AnilPrajapati35,@vijayrupanibjp Congratulations sir
1081,2017-12-26 20:07:33+00:00,porusbhatt,@vijayrupanibjp Congratulations and Best Wishes.
1082,2017-12-26 19:43:32+00:00,chahal_kk,@vijayrupanibjp Congratulations to rupani ji to be CM 2nd time @chahal_kk
